component,bus,carrier,2025,2035,2045
Link,AT0 0 biogas,biogas to gas CC,0.03039,0.007,281.71951
Link,AT0 0 co2 stored,CO2 pipeline,0.26016,2034.75969,2517.06365
Link,AT0 0 home battery,home battery discharger,0.24858,1333.65581,455.14578
Link,AT0 0 low voltage,BEV charger,8315.2542,24945.7626,48228.47436
Link,AT0 0 low voltage,electricity distribution grid,9765.09886,13963.32343,15895.79952
Link,AT0 0 low voltage,home battery charger,0.24292,1306.71049,445.94996
Link,AT0 0 low voltage,rural air heat pump,0.00537,0.00493,0.00149
Link,AT0 0 low voltage,rural ground heat pump,279.7457,1349.11437,1363.76585
Link,AT0 0 low voltage,rural resistive heater,662.90556,3382.79655,2789.80589
Link,AT0 0 low voltage,urban central air heat pump,0.01753,39.49504,199.37795
Link,AT0 0 low voltage,urban central resistive heater,0.31487,5117.33477,5117.37856
Link,AT0 0 low voltage,urban decentral air heat pump,196.52887,403.58093,315.32993
Link,AT0 0 low voltage,urban decentral resistive heater,37.80672,1575.80348,1538.02056
Link,AT0 0 non-sequestered HVC,HVC to air,710.9517,0.02362,0.00207
Link,AT0 0 non-sequestered HVC,waste CHP,0.01453,850.83224,850.83884
Link,AT0 0 non-sequestered HVC,waste CHP CC,0.00735,0.071,0.17881
Link,AT0 0 process emissions,process emissions,1088.58745,0.00679,0.00043
Link,AT0 0 process emissions,process emissions CC,0.00652,713.84071,713.84365
Link,AT0 0 rural heat,rural water tanks charger,4707.27084,12817.13264,12817.37902
Link,AT0 0 rural water tanks,rural water tanks discharger,4707.27084,12817.13264,12817.37902
Link,AT0 0 solid biomass,biomass to liquid,0.01626,0.00969,0.0036
Link,AT0 0 solid biomass,biomass to liquid CC,0.00953,0.00807,0.0038
Link,AT0 0 solid biomass,rural biomass boiler,1783.79836,1783.7984,1e-05
Link,AT0 0 solid biomass,solid biomass for industry,1871.00043,1654.07719,0.00203
Link,AT0 0 solid biomass,solid biomass for industry CC,0.01768,0.08069,1615.93287
Link,AT0 0 solid biomass,urban central solid biomass CHP,2089.98519,2090.00119,2089.98976
Link,AT0 0 solid biomass,urban central solid biomass CHP CC,0.00914,0.00557,0.00295
Link,AT0 0 unsustainable bioliquids,unsustainable bioliquids,4624553.2,1526102.556,
Link,AT0 0 urban central heat,urban central water pits charger,748.39188,4020.91494,4484.61697
Link,AT0 0 urban central heat,urban central water tanks charger,0.30295,0.30528,0.09004
Link,AT0 0 urban central water pits,urban central water pits discharger,748.39188,4020.91494,4484.61697
Link,AT0 0 urban central water tanks,urban central water tanks discharger,0.30295,0.30528,0.09004
Link,AT0 0 urban decentral heat,urban decentral water tanks charger,132.65397,1649.63021,1649.83553
Link,AT0 0 urban decentral water tanks,urban decentral water tanks discharger,132.65397,1649.63021,1649.83553
Link,BE0 0,DAC,0.00181,0.00187,0.00208
Link,BE0 0,DC,2000.00112,5369.59046,5369.60846
Link,BE0 0,H2 Electrolysis,0.01047,0.0406,0.01771
Link,BE0 0,battery charger,0.11455,0.82651,2346.86551
Link,BE0 0,electricity distribution grid,12853.08326,23726.9063,28601.94546
Link,BE0 0 H2,Fischer-Tropsch,0.02273,1409.89617,1409.90649
Link,BE0 0 H2,H2 Fuel Cell,0.01321,0.02121,0.00642
Link,BE0 0 H2,H2 pipeline,23.91054,2422.48313,2420.75344
Link,BE0 0 H2,H2 pipeline retrofitted,28.20519,707.59712,1211.00144
Link,BE0 0 H2,H2 turbine,0.06589,1.20804,0.17229
Link,BE0 0 H2,Sabatier,0.01228,0.0076,0.00115
Link,BE0 0 H2,methanolisation,0.20568,0.09762,0.038
Link,BE0 0 battery,battery discharger,0.11722,0.84355,2395.25958
Link,BE0 0 biogas,biogas to gas,307.49936,307.54572,0.007
Link,BE0 0 biogas,biogas to gas CC,0.03048,877.83423,1769.04977
Link,BE0 0 co2 stored,CO2 pipeline,0.33066,2140.25797,3239.13502
Link,BE0 0 home battery,home battery discharger,138.07911,2926.56538,2523.52583
Link,BE0 0 low voltage,BEV charger,9717.1965,29151.5895,56359.7397
Link,BE0 0 low voltage,electricity distribution grid,12853.08326,23726.9063,28601.94546
Link,BE0 0 low voltage,home battery charger,134.93657,2867.43675,2472.54025
Link,BE0 0 low voltage,rural air heat pump,0.03396,0.00623,0.00183
Link,BE0 0 low voltage,rural ground heat pump,206.05178,435.53262,395.63921
Link,BE0 0 low voltage,rural resistive heater,159.93252,830.1483,754.57598
Link,BE0 0 low voltage,urban central air heat pump,171.25863,171.28593,193.89974
Link,BE0 0 low voltage,urban central resistive heater,325.81815,7961.14062,8032.1921
Link,BE0 0 low voltage,urban decentral air heat pump,0.00517,2726.96391,3141.78812
Link,BE0 0 low voltage,urban decentral resistive heater,3329.41924,11637.31004,12235.93078
Link,BE0 0 non-sequestered HVC,HVC to air,944.18446,535.83432,0.0022
Link,BE0 0 non-sequestered HVC,waste CHP,0.01501,255.29051,255.29747
Link,BE0 0 non-sequestered HVC,waste CHP CC,0.00753,0.03705,380.02088
Link,BE0 0 process emissions,process emissions,1215.62595,0.00504,0.00037
Link,BE0 0 process emissions,process emissions CC,0.00679,880.15789,880.16084
Link,BE0 0 rural heat,rural water tanks charger,1213.56369,1685.99741,1686.4171
Link,BE0 0 rural water tanks,rural water tanks discharger,1213.56369,1685.99741,1686.4171
Link,BE0 0 solid biomass,biomass to liquid,0.01552,0.00897,0.00336
Link,BE0 0 solid biomass,biomass to liquid CC,0.00927,0.00712,0.00309
Link,BE0 0 solid biomass,solid biomass,278.39644,,
Link,BE0 0 solid biomass,solid biomass for industry,1062.78126,1017.08897,0.0017
Link,BE0 0 solid biomass,solid biomass for industry CC,0.01754,0.06085,1083.20839
Link,BE0 0 solid biomass,urban central solid biomass CHP,656.89524,656.91669,656.89963
Link,BE0 0 solid biomass,urban central solid biomass CHP CC,0.00889,0.00562,0.00259
Link,BE0 0 unsustainable bioliquids,unsustainable bioliquids,5297755.75,1748259.3975,
Link,BE0 0 urban central heat,urban central water pits charger,394.80154,9450.42259,9451.21552
Link,BE0 0 urban central heat,urban central water tanks charger,0.30966,0.31195,0.1277
Link,BE0 0 urban central water pits,urban central water pits discharger,394.80154,9450.42259,9451.21552
Link,BE0 0 urban central water tanks,urban central water tanks discharger,0.30966,0.31195,0.1277
Link,BE0 0 urban decentral heat,urban decentral water tanks charger,1.9983,10832.89423,10833.41587
Link,BE0 0 urban decentral water tanks,urban decentral water tanks discharger,1.9983,10832.89423,10833.41587
Link,CH0 0,DAC,0.00177,0.00188,0.00206
Link,CH0 0,DC,2668.04067,7097.98157,7097.98344
Link,CH0 0,H2 Electrolysis,0.01075,0.08644,0.03846
Link,CH0 0,battery charger,0.11154,1470.93753,3329.13218
Link,CH0 0,electricity distribution grid,16296.28889,16296.30764,16296.29386
Link,CH0 0 H2,Fischer-Tropsch,0.02291,0.21192,0.01017
Link,CH0 0 H2,H2 Fuel Cell,0.0137,0.01555,0.00536
Link,CH0 0 H2,H2 pipeline,49.71793,918.88091,3270.58098
Link,CH0 0 H2,H2 pipeline retrofitted,1.81688,0.16684,0.12345
Link,CH0 0 H2,H2 turbine,0.0659,0.18897,0.07639
Link,CH0 0 H2,Sabatier,0.01247,0.00736,0.00114
Link,CH0 0 H2,methanolisation,0.28395,0.11464,0.07688
Link,CH0 0 battery,battery discharger,0.11414,1501.26933,3397.78131
Link,CH0 0 biogas,biogas to gas,0.00519,0.04105,0.00866
Link,CH0 0 biogas,biogas to gas CC,0.00456,1.2061,1.23469
Link,CH0 0 co2 stored,CO2 pipeline,0.18118,568.56449,951.15149
Link,CH0 0 home battery,home battery discharger,0.22286,0.12376,0.03332
Link,CH0 0 low voltage,BEV charger,7629.5208,22888.5624,44251.22064
Link,CH0 0 low voltage,electricity distribution grid,16296.28889,16296.30764,16296.29386
Link,CH0 0 low voltage,home battery charger,0.21778,0.12126,0.03265
Link,CH0 0 low voltage,rural air heat pump,0.00719,0.00476,0.00143
Link,CH0 0 low voltage,rural ground heat pump,344.37564,479.5567,403.54371
Link,CH0 0 low voltage,rural resistive heater,2599.3794,2599.49769,1205.1537
Link,CH0 0 low voltage,urban central air heat pump,200.15318,200.17345,358.24258
Link,CH0 0 low voltage,urban central resistive heater,818.49758,2359.24673,1905.65559
Link,CH0 0 low voltage,urban decentral air heat pump,285.77502,930.16316,895.23468
Link,CH0 0 low voltage,urban decentral resistive heater,7335.79966,7335.92941,5906.08965
Link,CH0 0 non-sequestered HVC,HVC to air,655.28755,0.02077,0.00059
Link,CH0 0 non-sequestered HVC,waste CHP,0.01641,1176.81302,1176.81622
Link,CH0 0 non-sequestered HVC,waste CHP CC,0.00801,0.03037,0.00315
Link,CH0 0 process emissions,process emissions,209.55211,0.00675,0.00041
Link,CH0 0 process emissions,process emissions CC,0.00657,171.23926,171.24216
Link,CH0 0 rural heat,rural water tanks charger,9977.00156,9978.62647,9977.17248
Link,CH0 0 rural water tanks,rural water tanks discharger,9977.00156,9978.62647,9977.17248
Link,CH0 0 solid biomass,biomass to liquid,0.01229,0.00995,0.00421
Link,CH0 0 solid biomass,biomass to liquid CC,0.00789,0.00865,947.40967
Link,CH0 0 solid biomass,rural biomass boiler,1e-05,,
Link,CH0 0 solid biomass,solid biomass for industry,235.15597,265.76251,0.00176
Link,CH0 0 solid biomass,solid biomass for industry CC,0.017,0.29998,331.05223
Link,CH0 0 solid biomass,urban central solid biomass CHP,0.02287,0.05922,0.0215
Link,CH0 0 solid biomass,urban central solid biomass CHP CC,0.00716,0.00665,0.00617
Link,CH0 0 solid biomass,urban decentral biomass boiler,4068.97647,4068.97647,1e-05
Link,CH0 0 urban central heat,urban central water pits charger,866.15624,2284.02068,2286.2752
Link,CH0 0 urban central heat,urban central water tanks charger,0.31269,0.2814,0.07329
Link,CH0 0 urban central water pits,urban central water pits discharger,866.15624,2284.02068,2286.2752
Link,CH0 0 urban central water tanks,urban central water tanks discharger,0.31269,0.2814,0.07329
Link,CH0 0 urban decentral heat,urban decentral water tanks charger,46889.34763,46890.78094,46889.50569
Link,CH0 0 urban decentral water tanks,urban decentral water tanks discharger,46889.34763,46890.78094,46889.50569
Link,CZ0 0,DAC,0.0018,0.00181,0.00164
Link,CZ0 0,H2 Electrolysis,0.00992,0.03417,0.01207
Link,CZ0 0,battery charger,0.10971,0.46972,0.15708
Link,CZ0 0,electricity distribution grid,12452.50944,13030.47693,15066.32369
Link,CZ0 0 H2,Fischer-Tropsch,0.02279,2147.95204,2147.96269
Link,CZ0 0 H2,H2 Fuel Cell,0.01333,0.01719,0.00591
Link,CZ0 0 H2,H2 pipeline,48.96331,49.45187,1887.40995
Link,CZ0 0 H2,H2 pipeline retrofitted,33.80617,36.82453,1799.99966
Link,CZ0 0 H2,H2 turbine,0.06644,0.43435,0.15514
Link,CZ0 0 H2,Sabatier,0.01222,0.00778,0.0012
Link,CZ0 0 H2,methanolisation,0.19824,0.11373,0.06293
Link,CZ0 0 battery,battery discharger,0.11226,0.4794,0.16031
Link,CZ0 0 biogas,biogas to gas,771.53462,771.59629,0.00747
Link,CZ0 0 biogas,biogas to gas CC,0.03223,420.94528,1378.91001
Link,CZ0 0 co2 stored,CO2 pipeline,0.15518,198.4943,591.40694
Link,CZ0 0 home battery,home battery discharger,0.15369,1069.72067,417.80192
Link,CZ0 0 low voltage,BEV charger,9776.24175,29328.72525,56702.20215
Link,CZ0 0 low voltage,electricity distribution grid,12452.50944,13030.47693,15066.32369
Link,CZ0 0 low voltage,home battery charger,0.15019,1048.10793,409.3606
Link,CZ0 0 low voltage,rural air heat pump,0.00882,0.00503,0.00154
Link,CZ0 0 low voltage,rural ground heat pump,351.53885,736.82555,952.28841
Link,CZ0 0 low voltage,rural resistive heater,2898.4664,2488.64701,2649.09053
Link,CZ0 0 low voltage,urban central air heat pump,0.01329,443.90789,443.91313
Link,CZ0 0 low voltage,urban central resistive heater,38.58503,3840.45939,3810.33056
Link,CZ0 0 low voltage,urban decentral air heat pump,73.94663,566.27255,531.25461
Link,CZ0 0 low voltage,urban decentral resistive heater,2254.65703,2583.961,1855.30245
Link,CZ0 0 non-sequestered HVC,HVC to air,835.12847,0.00676,0.00059
Link,CZ0 0 non-sequestered HVC,waste CHP,0.01404,1570.65659,1570.65964
Link,CZ0 0 non-sequestered HVC,waste CHP CC,0.00709,0.02057,0.00292
Link,CZ0 0 process emissions,process emissions,836.47108,0.01011,0.00046
Link,CZ0 0 process emissions,process emissions CC,0.00652,592.77343,592.77636
Link,CZ0 0 rural heat,rural water tanks charger,6369.11989,6375.49325,6369.43027
Link,CZ0 0 rural water tanks,rural water tanks discharger,6369.11989,6375.49325,6369.43027
Link,CZ0 0 solid biomass,biomass to liquid,0.01269,0.01032,0.00451
Link,CZ0 0 solid biomass,biomass to liquid CC,0.00814,0.00856,312.29606
Link,CZ0 0 solid biomass,rural biomass boiler,2958.61486,2958.61489,7e-05
Link,CZ0 0 solid biomass,solid biomass for industry,989.72213,837.88728,0.00213
Link,CZ0 0 solid biomass,solid biomass for industry CC,0.0171,0.04363,763.57368
Link,CZ0 0 solid biomass,urban central solid biomass CHP,0.02523,0.04771,0.01493
Link,CZ0 0 solid biomass,urban central solid biomass CHP CC,0.00708,0.00686,0.00557
Link,CZ0 0 solid biomass,urban decentral biomass boiler,10961.08936,12193.26611,9472.7337
Link,CZ0 0 unsustainable bioliquids,unsustainable bioliquids,3250980.42,1072823.5386,
Link,CZ0 0 urban central heat,urban central water pits charger,1258.99145,4265.50526,4266.16481
Link,CZ0 0 urban central heat,urban central water tanks charger,0.3161,0.29061,0.06082
Link,CZ0 0 urban central water pits,urban central water pits discharger,1258.99145,4265.50526,4266.16481
Link,CZ0 0 urban central water tanks,urban central water tanks discharger,0.3161,0.29061,0.06082
Link,CZ0 0 urban decentral heat,urban decentral water tanks charger,6178.05737,6182.04719,6178.29711
Link,CZ0 0 urban decentral water tanks,urban decentral water tanks discharger,6178.05737,6182.04719,6178.29711
Link,DE gas,CCGT,11346.93982,10628.19287,7968.07182
Link,DE gas,OCGT,58.13956,57.55556,57.55556
Link,DE gas,SMR,1396.3907,1393.57518,1393.48528
Link,DE gas,SMR CC,615.16255,613.91439,613.85451
Link,DE gas,gas for industry,34550.1291,21573.01176,0.04721
Link,DE gas,gas for industry CC,0.37782,0.21622,11227.81258
Link,DE gas,rural gas boiler,33114.81265,15685.96387,
Link,DE gas,urban central gas CHP,60149.78356,55630.80379,41010.19657
Link,DE gas,urban central gas CHP CC,0.16864,0.12977,0.10149
Link,DE gas,urban central gas boiler,1.51477,1.18775,0.28515
Link,DE gas,urban decentral gas boiler,117389.36399,55605.4882,
Link,DE gas primary,gas compressing,1000000.0,1000000.0,1000000.0
Link,DE methanol,industry methanol,587.89954,728.3105,779.68037
Link,DE methanol,methanol,1000000.0,1000000.0,1000000.0
Link,DE oil,agriculture machinery oil,740.07532,740.07532,740.07532
Link,DE oil,kerosene for aviation,15276.87574,16793.41231,15601.64874
Link,DE oil,land transport oil,131866.15713,43726.20506,3334.02736
Link,DE oil,naphtha for industry,21263.69863,16429.22374,11243.15068
Link,DE oil,oil,2231.42857,1787.42857,1197.14286
Link,DE oil,rural oil boiler,18891.44392,8948.5787,
Link,DE oil,shipping oil,2174.92093,1413.69861,434.98419
Link,DE oil,urban central oil CHP,868.55619,794.67892,
Link,DE oil,urban decentral oil boiler,66968.65877,31721.99626,
Link,DE oil primary,oil refining,1000000.0,1000000.0,1000000.0
Link,DE renewable gas,renewable gas,2000000.0,2000000.0,2000000.0
Link,DE renewable oil,renewable oil,2000000.0,2000000.0,2000000.0
Link,DE0 0,DAC,0.00179,0.00178,0.00203
Link,DE0 0,H2 Electrolysis,0.00793,0.06084,0.01737
Link,DE0 0,battery charger,0.10117,9339.62406,10302.91463
Link,DE0 0,electricity distribution grid,7379.94595,9954.36648,13080.89557
Link,DE0 0 H2,Fischer-Tropsch,0.02223,0.31824,0.01669
Link,DE0 0 H2,H2 Fuel Cell,0.01355,0.02632,0.00878
Link,DE0 0 H2,H2 pipeline,1.47684,116.28457,1046.64346
Link,DE0 0 H2,H2 pipeline retrofitted,78.66723,899.99746,900.0
Link,DE0 0 H2,H2 turbine,0.06727,1.45845,0.35025
Link,DE0 0 H2,Sabatier,0.0094,0.00997,0.00298
Link,DE0 0 H2,methanolisation,62.01359,62.07759,0.04299
Link,DE0 0 battery,battery discharger,0.10352,9532.21389,10515.36821
Link,DE0 0 biogas,biogas to gas,901.13463,901.14177,0.00735
Link,DE0 0 biogas,biogas to gas CC,0.38779,0.0069,236.62864
Link,DE0 0 co2 stored,CO2 pipeline,0.30306,4.91778,397.64154
Link,DE0 0 home battery,home battery discharger,70.71048,50.32305,35.1333
Link,DE0 0 low voltage,BEV charger,5096.37514,31012.08032,47994.86463
Link,DE0 0 low voltage,electricity distribution grid,7379.94595,9954.36648,13080.89557
Link,DE0 0 low voltage,home battery charger,69.10118,49.30632,34.42347
Link,DE0 0 low voltage,rural air heat pump,0.01207,0.00538,0.00169
Link,DE0 0 low voltage,rural ground heat pump,117.0167,519.81316,481.94895
Link,DE0 0 low voltage,rural resistive heater,103.00927,1280.99166,1178.00569
Link,DE0 0 low voltage,urban central air heat pump,0.00599,1.67465,313.65341
Link,DE0 0 low voltage,urban central resistive heater,0.26815,3860.99022,3861.07078
Link,DE0 0 low voltage,urban decentral air heat pump,116.7972,443.94228,1045.69944
Link,DE0 0 low voltage,urban decentral resistive heater,91.35115,1544.3273,3651.72655
Link,DE0 0 non-sequestered HVC,waste CHP,730.29698,1109.42363,1109.42735
Link,DE0 0 non-sequestered HVC,waste CHP CC,0.13322,0.0273,0.00405
Link,DE0 0 process emissions,process emissions,198.31693,0.01012,0.00041
Link,DE0 0 process emissions,process emissions CC,14.82332,231.42729,242.4337
Link,DE0 0 rural heat,rural water tanks charger,1234.41345,2731.06519,2731.32141
Link,DE0 0 rural water tanks,rural water tanks discharger,1234.41345,2731.06519,2731.32141
Link,DE0 0 solid biomass,biomass to liquid,0.01241,0.00899,0.00327
Link,DE0 0 solid biomass,biomass to liquid CC,0.00887,0.00702,0.00311
Link,DE0 0 solid biomass,rural biomass boiler,608.41519,288.19674,
Link,DE0 0 solid biomass,solid biomass,48.99777,,
Link,DE0 0 solid biomass,solid biomass for industry,480.58129,589.02873,0.00199
Link,DE0 0 solid biomass,solid biomass for industry CC,0.04407,0.0394,753.42649
Link,DE0 0 solid biomass,urban central solid biomass CHP,1850.08659,1074.18085,24.79618
Link,DE0 0 solid biomass,urban central solid biomass CHP CC,0.00773,0.00595,0.00305
Link,DE0 0 solid biomass,urban decentral biomass boiler,4028.17294,8848.99107,6940.90916
Link,DE0 0 unsustainable bioliquids,unsustainable bioliquids,3722438.39775,1213408.26165,
Link,DE0 0 urban central heat,urban central water pits charger,638.27552,3360.31085,4258.1213
Link,DE0 0 urban central heat,urban central water tanks charger,0.31421,0.30714,0.13921
Link,DE0 0 urban central water pits,urban central water pits discharger,638.27552,3360.31085,4258.1213
Link,DE0 0 urban central water tanks,urban central water tanks discharger,0.31421,0.30714,0.13921
Link,DE0 0 urban decentral heat,urban decentral water tanks charger,284.57309,660.22213,663.10744
Link,DE0 0 urban decentral water tanks,urban decentral water tanks discharger,284.57309,660.22213,663.10744
Link,DE0 1,DAC,0.00176,0.0018,0.00242
Link,DE0 1,DC,4600.00351,16500.52085,16500.56006
Link,DE0 1,H2 Electrolysis,0.00797,6082.31766,6082.364
Link,DE0 1,battery charger,0.10131,1874.07794,1749.80265
Link,DE0 1,electricity distribution grid,9069.96649,14646.17738,16821.3097
Link,DE0 1 H2,Fischer-Tropsch,0.02224,2358.14012,2358.1568
Link,DE0 1 H2,H2 Fuel Cell,0.01466,0.02337,0.00768
Link,DE0 1 H2,H2 pipeline,1.93042,2.93614,0.78049
Link,DE0 1 H2,H2 turbine,0.0672,6.72152,1.33794
Link,DE0 1 H2,Sabatier,0.00942,0.00983,0.00294
Link,DE0 1 H2,methanolisation,2.87443,0.0957,0.04869
Link,DE0 1 battery,battery discharger,0.10367,1912.72278,1785.88485
Link,DE0 1 biogas,biogas to gas,1502.23355,1502.24037,0.00683
Link,DE0 1 biogas,biogas to gas CC,0.38911,0.00663,704.22317
Link,DE0 1 co2 stored,CO2 pipeline,162.61635,1069.76433,3399.37774
Link,DE0 1 home battery,home battery discharger,74.35996,512.59787,330.07842
Link,DE0 1 low voltage,BEV charger,5319.95834,32372.61206,50100.44852
Link,DE0 1 low voltage,electricity distribution grid,9069.96649,14646.17738,16821.3097
Link,DE0 1 low voltage,home battery charger,72.66761,502.24129,323.40948
Link,DE0 1 low voltage,rural air heat pump,0.01111,0.00556,0.00177
Link,DE0 1 low voltage,rural ground heat pump,125.03104,883.50393,975.79313
Link,DE0 1 low voltage,rural resistive heater,167.80822,3288.52922,3233.39717
Link,DE0 1 low voltage,urban central air heat pump,0.00807,33.67901,148.40314
Link,DE0 1 low voltage,urban central resistive heater,1104.14731,5410.61022,4851.01845
Link,DE0 1 low voltage,urban decentral air heat pump,121.92107,508.77184,563.03385
Link,DE0 1 low voltage,urban decentral resistive heater,22.84847,2428.6252,2416.81019
Link,DE0 1 non-sequestered HVC,waste CHP,760.46048,1105.33293,1105.3367
Link,DE0 1 non-sequestered HVC,waste CHP CC,0.13245,0.06686,0.00567
Link,DE0 1 process emissions,process emissions,542.45342,0.00307,0.00024
Link,DE0 1 process emissions,process emissions CC,74.98998,510.78122,510.78416
Link,DE0 1 rural heat,rural water tanks charger,1912.04392,6272.34983,6272.93375
Link,DE0 1 rural water tanks,rural water tanks discharger,1912.04392,6272.34983,6272.93375
Link,DE0 1 solid biomass,biomass to liquid,0.01248,0.00978,0.0037
Link,DE0 1 solid biomass,biomass to liquid CC,0.00894,0.00827,0.00694
Link,DE0 1 solid biomass,rural biomass boiler,2935.21074,2170.75112,
Link,DE0 1 solid biomass,solid biomass,241.27691,,
Link,DE0 1 solid biomass,solid biomass for industry,434.91768,0.16977,0.00133
Link,DE0 1 solid biomass,solid biomass for industry CC,0.0428,526.20314,556.8302
Link,DE0 1 solid biomass,urban central solid biomass CHP,7571.75842,5478.25172,0.00521
Link,DE0 1 solid biomass,urban central solid biomass CHP CC,0.01146,0.00631,0.00387
Link,DE0 1 solid biomass,urban decentral biomass boiler,3387.5265,5470.8058,7662.77509
Link,DE0 1 unsustainable bioliquids,unsustainable bioliquids,6204438.04564,2099682.66834,
Link,DE0 1 urban central heat,urban central water pits charger,1462.96891,6359.04307,6361.62475
Link,DE0 1 urban central heat,urban central water tanks charger,0.30271,0.30486,0.12313
Link,DE0 1 urban central water pits,urban central water pits discharger,1462.96891,6359.04307,6361.62475
Link,DE0 1 urban central water tanks,urban central water tanks discharger,0.30271,0.30486,0.12313
Link,DE0 1 urban decentral heat,urban decentral water tanks charger,37.16507,3586.17049,3586.80811
Link,DE0 1 urban decentral water tanks,urban decentral water tanks discharger,37.16507,3586.17049,3586.80811
Link,DE0 2,DAC,0.00176,0.00183,0.00373
Link,DE0 2,DC,1400.00068,7204.48763,7204.57975
Link,DE0 2,H2 Electrolysis,0.00791,11578.84665,21679.64437
Link,DE0 2,battery charger,0.10106,3678.16822,5854.15369
Link,DE0 2,electricity distribution grid,8443.59208,16292.14251,17796.48154
Link,DE0 2 H2,Fischer-Tropsch,0.02223,0.44633,0.01559
Link,DE0 2 H2,H2 Fuel Cell,0.01384,0.0218,0.00811
Link,DE0 2 H2,H2 pipeline,0.85569,2.61043,0.65534
Link,DE0 2 H2,H2 turbine,0.06728,8.02995,0.93009
Link,DE0 2 H2,Sabatier,0.00941,0.00975,0.00293
Link,DE0 2 H2,methanolisation,2.84229,0.09154,0.04666
Link,DE0 2 battery,battery discharger,0.10341,3754.01471,5974.8706
Link,DE0 2 biogas,biogas to gas,1488.98045,1488.98722,0.00672
Link,DE0 2 biogas,biogas to gas CC,0.3765,0.00657,1026.1665
Link,DE0 2 co2 stored,CO2 pipeline,0.31157,1519.07044,4518.18614
Link,DE0 2 home battery,home battery discharger,0.41024,1480.2755,869.14699
Link,DE0 2 low voltage,BEV charger,5124.221,31181.52586,48257.10166
Link,DE0 2 low voltage,electricity distribution grid,8443.59208,16292.14251,17796.48154
Link,DE0 2 low voltage,home battery charger,0.40091,1450.36786,851.58665
Link,DE0 2 low voltage,rural air heat pump,0.01144,0.00532,0.0017
Link,DE0 2 low voltage,rural ground heat pump,106.87255,766.79259,870.91683
Link,DE0 2 low voltage,rural resistive heater,56.54113,2842.86883,2928.81672
Link,DE0 2 low voltage,urban central air heat pump,0.00661,0.00961,0.01432
Link,DE0 2 low voltage,urban central resistive heater,9.55748,3539.31457,4672.74413
Link,DE0 2 low voltage,urban decentral air heat pump,117.43843,1227.71543,1172.09522
Link,DE0 2 low voltage,urban decentral resistive heater,408.0633,5466.59664,5058.56482
Link,DE0 2 non-sequestered HVC,waste CHP,735.51886,736.17882,735.52383
Link,DE0 2 non-sequestered HVC,waste CHP CC,0.12988,187.09372,187.10527
Link,DE0 2 process emissions,process emissions,805.2235,0.0027,0.00023
Link,DE0 2 process emissions,process emissions CC,0.58304,726.97247,726.97542
Link,DE0 2 rural heat,rural water tanks charger,898.56481,1836.80506,1837.29301
Link,DE0 2 rural water tanks,rural water tanks discharger,898.56481,1836.80506,1837.29301
Link,DE0 2 solid biomass,biomass to liquid,0.01248,0.00949,0.00406
Link,DE0 2 solid biomass,biomass to liquid CC,0.00894,0.0078,193.71856
Link,DE0 2 solid biomass,rural biomass boiler,2884.07876,2222.95751,4e-05
Link,DE0 2 solid biomass,solid biomass,163.32591,,
Link,DE0 2 solid biomass,solid biomass for industry,752.26947,899.16421,0.00119
Link,DE0 2 solid biomass,solid biomass for industry CC,0.04286,0.43061,1118.72371
Link,DE0 2 solid biomass,urban central solid biomass CHP,11554.5425,1883.28537,33.62889
Link,DE0 2 solid biomass,urban central solid biomass CHP CC,0.00913,0.00557,0.00478
Link,DE0 2 solid biomass,urban decentral biomass boiler,4732.79046,3396.99809,4915.04852
Link,DE0 2 unsustainable bioliquids,unsustainable bioliquids,6149662.69221,2054617.56263,
Link,DE0 2 urban central heat,urban central water pits charger,687.79055,3404.13148,6130.88196
Link,DE0 2 urban central heat,urban central water tanks charger,0.31715,0.30366,0.12296
Link,DE0 2 urban central water pits,urban central water pits discharger,687.79055,3404.13148,6130.88196
Link,DE0 2 urban central water tanks,urban central water tanks discharger,0.31715,0.30366,0.12296
Link,DE0 2 urban decentral heat,urban decentral water tanks charger,4002.08397,7500.02607,7500.30778
Link,DE0 2 urban decentral water tanks,urban decentral water tanks discharger,4002.08397,7500.02607,7500.30778
Link,DE0 3,DAC,0.00177,0.00178,0.00213
Link,DE0 3,H2 Electrolysis,0.00798,4983.71511,4983.75568
Link,DE0 3,battery charger,0.10146,5122.23296,4917.87218
Link,DE0 3,electricity distribution grid,9573.57193,15526.99883,18582.58384
Link,DE0 3 H2,Fischer-Tropsch,0.02224,3.01758,0.01652
Link,DE0 3 H2,H2 Fuel Cell,0.01444,0.02476,0.00814
Link,DE0 3 H2,H2 pipeline,14.27111,15.33571,14.28798
Link,DE0 3 H2,H2 turbine,0.06722,5.22712,1.4402
Link,DE0 3 H2,Sabatier,0.0094,0.00997,0.00298
Link,DE0 3 H2,methanolisation,48.75753,48.85474,0.04783
Link,DE0 3 battery,battery discharger,0.10382,5227.85713,5019.28227
Link,DE0 3 biogas,biogas to gas,1500.31941,1500.32625,0.00712
Link,DE0 3 biogas,biogas to gas CC,0.34888,0.0066,596.49041
Link,DE0 3 co2 stored,CO2 pipeline,0.09894,260.47827,1667.91024
Link,DE0 3 home battery,home battery discharger,59.38195,937.1305,963.02352
Link,DE0 3 low voltage,BEV charger,6306.16178,38373.78338,59387.97139
Link,DE0 3 low voltage,electricity distribution grid,9573.57193,15526.99883,18582.58384
