component,bus,carrier,2025,2035,2045
Link,DE0 4 urban central heat,urban central water pits charger,1614.22975,13358.92898,17101.59068
Link,DE0 4 urban central heat,urban central water tanks charger,1.63963,2.12287,0.39711
Link,DE0 4 urban central water pits,urban central water pits discharger,1614.22975,13358.92898,17101.59068
Link,DE0 4 urban central water tanks,urban central water tanks discharger,1.63963,2.12287,0.39711
Link,DE0 4 urban decentral heat,urban decentral water tanks charger,38.50298,8541.52221,8542.08493
Link,DE0 4 urban decentral water tanks,urban decentral water tanks discharger,38.50298,8541.52221,8542.08493
Link,DE0 5,DAC,0.01223,0.01308,0.00136
Link,DE0 5,H2 Electrolysis,0.04833,0.20225,0.01115
Link,DE0 5,battery charger,0.52277,22.2592,538.91078
Link,DE0 5,electricity distribution grid,7407.95085,11281.8384,12100.23492
Link,DE0 5 H2,Fischer-Tropsch,0.14344,466.69425,466.70602
Link,DE0 5 H2,H2 Fuel Cell,0.08606,0.12696,0.00371
Link,DE0 5 H2,H2 turbine,0.35081,42.38914,43.36599
Link,DE0 5 H2,Sabatier,0.06329,0.11334,0.00244
Link,DE0 5 H2,methanolisation,9.18418,0.4504,0.0252
Link,DE0 5 battery,battery discharger,0.53494,22.7182,550.02351
Link,DE0 5 biogas,biogas to gas,1227.16968,1227.21352,0.00454
Link,DE0 5 biogas,biogas to gas CC,2.51734,0.0433,279.0153
Link,DE0 5 co2 stored,CO2 pipeline,0.79765,1.98198,449.03719
Link,DE0 5 home battery,home battery discharger,56.96243,545.6387,142.22106
Link,DE0 5 low voltage,BEV charger,3835.25366,23337.99836,36118.31455
Link,DE0 5 low voltage,electricity distribution grid,7407.95085,11281.8384,12100.23492
Link,DE0 5 low voltage,home battery charger,55.66602,534.61456,139.34761
Link,DE0 5 low voltage,rural air heat pump,0.05318,0.0333,0.00076
Link,DE0 5 low voltage,rural ground heat pump,99.09266,1283.58375,1226.54847
Link,DE0 5 low voltage,rural resistive heater,142.76548,3519.27428,3376.52254
Link,DE0 5 low voltage,urban central air heat pump,0.04788,0.17689,61.0854
Link,DE0 5 low voltage,urban central resistive heater,129.02493,3305.38161,3372.92577
Link,DE0 5 low voltage,urban decentral air heat pump,87.91387,41.66754,0.04466
Link,DE0 5 low voltage,urban decentral resistive heater,0.86528,81.56527,81.58235
Link,DE0 5 non-sequestered HVC,waste CHP,548.42955,739.26473,739.26665
Link,DE0 5 non-sequestered HVC,waste CHP CC,0.81955,0.26529,0.00399
Link,DE0 5 process emissions,process emissions,317.19481,0.03822,0.00017
Link,DE0 5 process emissions,process emissions CC,1.14163,357.94882,374.09987
Link,DE0 5 rural heat,rural water tanks charger,1516.18603,2956.42006,2956.64724
Link,DE0 5 rural water tanks,rural water tanks discharger,1516.18603,2956.42006,2956.64724
Link,DE0 5 solid biomass,biomass to liquid,0.0819,0.07254,0.00176
Link,DE0 5 solid biomass,biomass to liquid CC,0.05763,0.07019,132.49947
Link,DE0 5 solid biomass,rural biomass boiler,2071.89859,1119.20477,3e-05
Link,DE0 5 solid biomass,solid biomass,564.58797,,
Link,DE0 5 solid biomass,solid biomass for industry,457.6767,519.88613,0.00084
Link,DE0 5 solid biomass,solid biomass for industry CC,0.25784,0.88112,625.31769
Link,DE0 5 solid biomass,urban central solid biomass CHP,5763.71546,1012.37862,0.00269
Link,DE0 5 solid biomass,urban central solid biomass CHP CC,0.05739,0.04612,0.00242
Link,DE0 5 solid biomass,urban decentral biomass boiler,1679.11679,4021.23994,4813.43375
Link,DE0 5 unsustainable bioliquids,unsustainable bioliquids,5077241.92356,1650232.5303,
Link,DE0 5 urban central heat,urban central water pits charger,1044.91312,3382.43998,3677.92578
Link,DE0 5 urban central heat,urban central water tanks charger,1.69917,2.30966,0.79535
Link,DE0 5 urban central water pits,urban central water pits discharger,1044.91312,3382.43998,3677.92578
Link,DE0 5 urban central water tanks,urban central water tanks discharger,1.69917,2.30966,0.79535
Link,DE0 5 urban decentral heat,urban decentral water tanks charger,17.49669,89.1233,89.24413
Link,DE0 5 urban decentral water tanks,urban decentral water tanks discharger,17.49669,89.1233,89.24413
Link,DE0 6,DAC,0.01216,0.01388,0.00144
Link,DE0 6,DC,2000.00494,2002.89351,2002.92379
Link,DE0 6,H2 Electrolysis,0.04696,0.24305,0.00808
Link,DE0 6,battery charger,0.54191,2950.66909,3658.46573
Link,DE0 6,electricity distribution grid,12892.61906,16240.8974,21816.4592
Link,DE0 6 H2,Fischer-Tropsch,0.14338,10.99777,11.0093
Link,DE0 6 H2,H2 Fuel Cell,0.0861,0.16378,0.00435
Link,DE0 6 H2,H2 pipeline,1.69898,15.5382,0.36791
Link,DE0 6 H2,H2 turbine,0.35123,25.1358,26.03227
Link,DE0 6 H2,Sabatier,0.0631,0.09434,0.00243
Link,DE0 6 H2,methanolisation,2.19683,0.45184,0.02239
Link,DE0 6 battery,battery discharger,0.55453,3011.51403,3733.90595
Link,DE0 6 biogas,biogas to gas,1064.99341,1065.03609,0.0048
Link,DE0 6 biogas,biogas to gas CC,2.04553,0.04194,139.53841
Link,DE0 6 co2 stored,CO2 pipeline,0.31655,0.67772,0.01421
Link,DE0 6 home battery,home battery discharger,141.34761,47.89583,36.82425
Link,DE0 6 low voltage,BEV charger,7029.00167,42772.35455,66195.28084
Link,DE0 6 low voltage,electricity distribution grid,12892.61906,16240.8974,21816.4592
Link,DE0 6 low voltage,home battery charger,138.13068,46.92813,36.08025
Link,DE0 6 low voltage,rural air heat pump,0.02517,0.03603,0.00095
Link,DE0 6 low voltage,rural ground heat pump,180.34021,483.30689,447.05464
Link,DE0 6 low voltage,rural resistive heater,85.23776,1054.35392,969.13104
Link,DE0 6 low voltage,urban central air heat pump,0.04656,435.1082,524.42852
Link,DE0 6 low voltage,urban central resistive heater,16.02719,3510.56556,4924.64358
Link,DE0 6 low voltage,urban decentral air heat pump,198.37632,225.15868,1136.55706
Link,DE0 6 low voltage,urban decentral resistive heater,153.38059,765.82,3914.81046
Link,DE0 6 non-sequestered HVC,waste CHP,1016.25389,1621.70496,1621.70648
Link,DE0 6 non-sequestered HVC,waste CHP CC,0.65851,0.17955,0.00186
Link,DE0 6 process emissions,process emissions,873.48071,0.04474,0.00013
Link,DE0 6 process emissions,process emissions CC,0.56274,679.2976,679.29908
Link,DE0 6 rural heat,rural water tanks charger,438.92625,481.37602,481.65015
Link,DE0 6 rural water tanks,rural water tanks discharger,438.92625,481.37602,481.65015
Link,DE0 6 solid biomass,biomass to liquid,0.08224,0.05599,0.00133
Link,DE0 6 solid biomass,biomass to liquid CC,0.05763,0.04566,0.0014
Link,DE0 6 solid biomass,rural biomass boiler,498.30571,236.04044,2e-05
Link,DE0 6 solid biomass,solid biomass,152.19005,,
Link,DE0 6 solid biomass,solid biomass for industry,915.44562,1177.94241,0.00083
Link,DE0 6 solid biomass,solid biomass for industry CC,0.2494,0.28509,1566.46432
Link,DE0 6 solid biomass,urban central solid biomass CHP,738.46872,405.43718,0.00209
Link,DE0 6 solid biomass,urban central solid biomass CHP CC,0.0539,0.03913,0.00131
Link,DE0 6 solid biomass,urban decentral biomass boiler,5896.55051,15878.11994,13085.01709
Link,DE0 6 unsustainable bioliquids,unsustainable bioliquids,4405652.67327,1433333.01308,
Link,DE0 6 urban central heat,urban central water pits charger,1277.35101,4005.69831,6081.54589
Link,DE0 6 urban central heat,urban central water tanks charger,1.7255,2.16902,0.3473
Link,DE0 6 urban central water pits,urban central water pits discharger,1277.35101,4005.69831,6081.54589
Link,DE0 6 urban central water tanks,urban central water tanks discharger,1.7255,2.16902,0.3473
Link,DE0 6 urban decentral heat,urban decentral water tanks charger,34.70374,66.71648,67.0574
Link,DE0 6 urban decentral water tanks,urban decentral water tanks discharger,34.70374,66.71648,67.0574
Link,DE0 7,DAC,0.01274,0.01396,0.00132
Link,DE0 7,DC,2000.00004,6000.00619,6000.00612
Link,DE0 7,H2 Electrolysis,0.0513,0.29854,0.00731
Link,DE0 7,battery charger,0.55635,3052.54157,3052.92137
Link,DE0 7,electricity distribution grid,8170.05212,11768.79414,13607.36801
Link,DE0 7 H2,Fischer-Tropsch,0.14368,2.02867,0.01191
Link,DE0 7 H2,H2 Fuel Cell,0.09143,0.14144,0.00419
Link,DE0 7 H2,H2 pipeline,23.92877,2989.82096,3448.64402
Link,DE0 7 H2,H2 turbine,0.40027,6.6184,0.22496
Link,DE0 7 H2,Sabatier,0.06304,0.09395,0.00247
Link,DE0 7 H2,methanolisation,26.57361,27.02459,0.02952
Link,DE0 7 battery,battery discharger,0.56931,3115.48719,3115.87483
Link,DE0 7 biogas,biogas to gas,1436.19047,1436.23464,0.00481
Link,DE0 7 biogas,biogas to gas CC,2.96268,0.04355,255.47907
Link,DE0 7 home battery,home battery discharger,123.26683,43.07563,42.73389
Link,DE0 7 low voltage,BEV charger,4690.98389,28545.22384,44177.11226
Link,DE0 7 low voltage,electricity distribution grid,8170.05212,11768.79414,13607.36801
Link,DE0 7 low voltage,home battery charger,120.4614,42.20533,41.87049
Link,DE0 7 low voltage,rural air heat pump,0.03042,0.03568,0.0008
Link,DE0 7 low voltage,rural ground heat pump,97.75455,1046.10851,999.81813
Link,DE0 7 low voltage,rural resistive heater,9.46625,2652.38485,2652.39939
Link,DE0 7 low voltage,urban central air heat pump,0.04736,3.89771,178.58798
Link,DE0 7 low voltage,urban central resistive heater,327.75263,4414.12936,4086.4264
Link,DE0 7 low voltage,urban decentral air heat pump,107.52483,122.40762,331.13604
Link,DE0 7 low voltage,urban decentral resistive heater,72.91378,397.86881,1101.20029
Link,DE0 7 non-sequestered HVC,waste CHP,670.83715,1042.44964,1042.45129
Link,DE0 7 non-sequestered HVC,waste CHP CC,0.99217,0.16383,0.00203
Link,DE0 7 process emissions,process emissions,293.13653,0.05344,0.00021
Link,DE0 7 process emissions,process emissions CC,3.7585,332.31559,346.65293
Link,DE0 7 rural heat,rural water tanks charger,75.15325,502.96169,503.39202
Link,DE0 7 rural water tanks,rural water tanks discharger,75.15325,502.96169,503.39202
Link,DE0 7 solid biomass,biomass to liquid,0.08184,0.05566,0.00141
Link,DE0 7 solid biomass,biomass to liquid CC,0.05762,0.04525,0.00191
Link,DE0 7 solid biomass,rural biomass boiler,1413.82409,669.7067,1e-05
Link,DE0 7 solid biomass,solid biomass,56.16184,,
Link,DE0 7 solid biomass,solid biomass for industry,549.00541,619.77542,0.0011
Link,DE0 7 solid biomass,solid biomass for industry CC,0.26687,0.25785,738.20444
Link,DE0 7 solid biomass,urban central solid biomass CHP,3758.518,2834.22713,10.21716
Link,DE0 7 solid biomass,urban central solid biomass CHP CC,0.06257,0.03955,0.00151
Link,DE0 7 solid biomass,urban decentral biomass boiler,2853.94662,5798.57475,6467.26317
Link,DE0 7 unsustainable bioliquids,unsustainable bioliquids,5942147.38167,1896766.61598,
Link,DE0 7 urban central heat,urban central water pits charger,663.56093,4521.95535,4523.77228
Link,DE0 7 urban central heat,urban central water tanks charger,1.65155,2.19627,0.38343
Link,DE0 7 urban central water pits,urban central water pits discharger,663.56093,4521.95535,4523.77228
Link,DE0 7 urban central water tanks,urban central water tanks discharger,1.65155,2.19627,0.38343
Link,DE0 7 urban decentral heat,urban decentral water tanks charger,159.97434,194.65467,194.97569
Link,DE0 7 urban decentral water tanks,urban decentral water tanks discharger,159.97434,194.65467,194.97569
StorageUnit,DE0 0,PHS,1830.0,1830.0,1830.0
StorageUnit,DE0 0,hydro,120.0,120.0,120.0
StorageUnit,DE0 1,PHS,340.0,340.0,340.0
StorageUnit,DE0 2,PHS,480.0,480.0,480.0
StorageUnit,DE0 3,PHS,39.8,39.8,39.8
StorageUnit,DE0 4,PHS,1733.42,1733.42,1733.42
StorageUnit,DE0 5,PHS,2660.0,2660.0,2660.0
StorageUnit,DE0 6,PHS,208.0,208.0,208.0
StorageUnit,DE0 7,PHS,235.0,235.0,235.0
StorageUnit,DE0 7,hydro,169.5,169.5,169.5
Store,DE gas,gas,2386.60248,4232.57362,59.23346
Store,DE methanol,methanol,5330.70658,3107887.78664,5075569.16455
Store,DE oil,oil,3327.91495,5704.49202,83.00397
Store,DE0 0 H2,H2 Store,4.42644,3.20202,0.07111
Store,DE0 0 battery,battery,1.12559,86153.31224,97118.22211
Store,DE0 0 co2 stored,co2 stored,46.3097,83.00351,0.69047
Store,DE0 0 home battery,home battery,239.08481,240.84722,239.1528
Store,DE0 0 non-sequestered HVC,non-sequestered HVC,6333135.33536,4426771.14726,2644004.20657
Store,DE0 0 rural water tanks,rural water tanks,13.16649,37.75312,37.81402
Store,DE0 0 urban central water pits,urban central water pits,91313.90235,464070.50524,609298.25817
Store,DE0 0 urban central water tanks,urban central water tanks,101.09128,234.08003,253.69433
Store,DE0 0 urban decentral water tanks,urban decentral water tanks,6.03972,4.83564,0.04578
Store,DE0 1 H2,H2 Store,556.8058,165152.0718,765267.15283
Store,DE0 1 battery,battery,1.11277,14998.0303,14999.93868
Store,DE0 1 co2 stored,co2 stored,40.5048,61.91345,0.63564
Store,DE0 1 home battery,home battery,205.26377,362.32729,362.43083
Store,DE0 1 non-sequestered HVC,non-sequestered HVC,6610976.47183,4620978.13342,2759999.38032
Store,DE0 1 rural water tanks,rural water tanks,153.6127,243.95823,243.9959
Store,DE0 1 urban central water pits,urban central water pits,201592.11477,868009.20283,871221.10819
Store,DE0 1 urban central water tanks,urban central water tanks,96.29849,226.63243,271.52606
Store,DE0 1 urban decentral water tanks,urban decentral water tanks,3.61783,165.9349,165.98064
Store,DE0 2 H2,H2 Store,787.24419,1028438.9106,1943918.35549
Store,DE0 2 battery,battery,1.08389,29997.73546,56677.05625
Store,DE0 2 co2 stored,co2 stored,40.37893,61.91537,0.63581
Store,DE0 2 home battery,home battery,192.15295,9701.09986,9701.22462
Store,DE0 2 non-sequestered HVC,non-sequestered HVC,6367738.67507,4450958.3875,2658450.66491
Store,DE0 2 rural water tanks,rural water tanks,102.11115,113.11803,113.1558
Store,DE0 2 urban central water pits,urban central water pits,100840.23618,509756.61738,902689.23621
Store,DE0 2 urban central water tanks,urban central water tanks,101.08775,230.61928,256.73509
Store,DE0 2 urban decentral water tanks,urban decentral water tanks,4.10535,171.6689,171.70355
Store,DE0 3 H2,H2 Store,736.35019,692483.76519,1672785.54738
Store,DE0 3 battery,battery,1.1338,47033.30042,49060.85212
Store,DE0 3 co2 stored,co2 stored,42.90174,91.42687,0.67816
Store,DE0 3 home battery,home battery,105.09368,108.38376,105.19014
Store,DE0 3 non-sequestered HVC,non-sequestered HVC,7836506.32223,5477605.99538,3271642.65149
Store,DE0 3 rural water tanks,rural water tanks,247.30887,251.844,247.34738
Store,DE0 3 urban central water pits,urban central water pits,393850.09686,1021401.27383,1022089.76657
Store,DE0 3 urban central water tanks,urban central water tanks,97.24685,227.99415,243.83182
Store,DE0 3 urban decentral water tanks,urban decentral water tanks,2.29313,5.73036,0.05187
Store,DE0 4 H2,H2 Store,3637.83861,3269061.87495,10328595.29739
Store,DE0 4 battery,battery,1.08016,9974.08433,9975.23102
Store,DE0 4 co2 stored,co2 stored,43.53183,85.20771,0.68519
Store,DE0 4 home battery,home battery,579.37883,8232.10736,15954.94826
Store,DE0 4 non-sequestered HVC,non-sequestered HVC,11923331.81493,8334238.64524,4977840.80169
Store,DE0 4 rural water tanks,rural water tanks,27.56082,240.87937,240.92182
Store,DE0 4 urban central water pits,urban central water pits,242134.46294,2003839.3466,2565238.60217
Store,DE0 4 urban central water tanks,urban central water tanks,98.9429,227.04716,251.01049
Store,DE0 4 urban decentral water tanks,urban decentral water tanks,5.77545,1275.45288,1275.53729
Store,DE0 5 H2,H2 Store,221.53269,813565.07442,5193757.38327
Store,DE0 5 battery,battery,1.04736,195.36152,4752.22272
Store,DE0 5 co2 stored,co2 stored,40.67918,71.5919,0.68166
Store,DE0 5 home battery,home battery,170.90173,1638.13153,1638.24887
Store,DE0 5 non-sequestered HVC,non-sequestered HVC,4765971.85776,3331346.25922,1989733.20055
Store,DE0 5 rural water tanks,rural water tanks,227.4279,443.46301,443.49709
Store,DE0 5 urban central water pits,urban central water pits,156736.96773,507365.99627,551688.86731
Store,DE0 5 urban central water tanks,urban central water tanks,102.53613,241.91225,289.90725
Store,DE0 5 urban decentral water tanks,urban decentral water tanks,2.6245,10.74399,10.76212
Store,DE0 6 H2,H2 Store,2.47541,3.1692,0.06262
Store,DE0 6 battery,battery,0.99157,26018.72629,32260.95162
Store,DE0 6 co2 stored,co2 stored,41.32352,76.04318,0.77959
Store,DE0 6 home battery,home battery,424.06973,425.75012,424.14113
Store,DE0 6 non-sequestered HVC,non-sequestered HVC,8734761.00768,6105473.19131,3646652.66487
Store,DE0 6 rural water tanks,rural water tanks,65.83894,72.2064,65.88006
Store,DE0 6 urban central water pits,urban central water pits,191602.65188,600854.74639,912231.88298
Store,DE0 6 urban central water tanks,urban central water tanks,104.1252,235.01403,255.9718
Store,DE0 6 urban decentral water tanks,urban decentral water tanks,5.20556,4.80191,0.05114
Store,DE0 7 H2,H2 Store,4.66727,3.17307,0.06296
Store,DE0 7 battery,battery,1.11099,26917.04934,26921.15348
Store,DE0 7 co2 stored,co2 stored,44.28547,81.57511,0.70806
Store,DE0 7 home battery,home battery,369.83116,372.13744,369.90835
Store,DE0 7 non-sequestered HVC,non-sequestered HVC,5829365.97223,4074643.55745,2433686.84483
Store,DE0 7 rural water tanks,rural water tanks,11.27299,75.44425,75.5088
Store,DE0 7 urban central water pits,urban central water pits,99534.14022,678293.30324,678565.84204
Store,DE0 7 urban central water tanks,urban central water tanks,99.66269,232.19607,255.33424
Store,DE0 7 urban decentral water tanks,urban decentral water tanks,23.99615,29.1982,24.0443
Generator,DE0 0 biogas,biogas,,1331400.58466,2072904.59819
Generator,DE0 1 biogas,biogas,,3999208.90589,6169028.16455
Generator,DE0 2 biogas,biogas,,5653740.86129,8989250.72876
Generator,DE0 3 biogas,biogas,,3500329.06267,5225291.66721
Generator,DE0 4 biogas,biogas,,2237407.57188,3513160.87286
Generator,DE0 5 biogas,biogas,,1620560.13804,2444204.26181
Generator,DE0 6 biogas,biogas,,767593.22969,1222389.05347
Generator,DE0 7 biogas,biogas,,1448775.79606,2238029.2881
Link,DE methanol,shipping methanol,,661.93246,1512.98848
Link,DE0 0,DC,,2000.00285,2000.01429
Link,DE0 0 H2,H2 CCGT,,0.57273,0.01078
Link,DE0 0 H2,H2 OCGT,,8.28665,0.21299
Link,DE0 0 H2,H2 pipeline (Kernnetz),,1080.0,1080.0
Link,DE0 0 H2,urban central H2 CHP,,3.25909,1081.52452
Link,DE0 1 H2,H2 CCGT,,0.63455,0.01447
Link,DE0 1 H2,H2 OCGT,,2311.38491,9688.42749
Link,DE0 1 H2,H2 pipeline (Kernnetz),,20459.16667,20459.16667
Link,DE0 1 H2,urban central H2 CHP,,4.82166,0.11357
Link,DE0 1 co2 stored,co2 sequestered,,1136.69838,3597.73625
Link,DE0 2 H2,H2 CCGT,,0.8061,0.01515
Link,DE0 2 H2,H2 OCGT,,27929.28409,31578.00035
Link,DE0 2 H2,H2 pipeline (Kernnetz),,57703.33333,57703.33333
Link,DE0 2 H2,H2 pipeline retrofitted,,1.56947,0.09469
Link,DE0 2 H2,urban central H2 CHP,,3.29365,2531.14053
Link,DE0 2 co2 stored,co2 sequestered,,2134.50454,5900.21036
Link,DE0 3 H2,H2 CCGT,,0.85238,0.01952
Link,DE0 3 H2,H2 OCGT,,3360.14841,14310.56195
Link,DE0 3 H2,H2 pipeline (Kernnetz),,50885.0,50885.0
Link,DE0 3 H2,urban central H2 CHP,,1082.57035,1083.15174
Link,DE0 4 H2,H2 CCGT,,1.67735,0.02342
Link,DE0 4 H2,H2 OCGT,,32012.79802,58923.25894
Link,DE0 4 H2,urban central H2 CHP,,7775.46014,13842.76111
Link,DE0 5,DC,,2000.00174,2000.01399
Link,DE0 5 H2,H2 CCGT,,0.78628,0.01784
Link,DE0 5 H2,H2 OCGT,,2332.16762,32709.98742
Link,DE0 5 H2,H2 pipeline,,13.74292,0.31363
Link,DE0 5 H2,H2 pipeline (Kernnetz),,59155.83333,59155.83333
Link,DE0 5 H2,urban central H2 CHP,,2.16593,0.0662
Link,DE0 6 H2,H2 CCGT,,0.92148,0.01844
Link,DE0 6 H2,H2 OCGT,,81.14056,1236.24553
Link,DE0 6 H2,H2 pipeline (Kernnetz),,31553.33333,31553.33333
Link,DE0 6 H2,H2 pipeline retrofitted,,1080.52063,2282.27614
Link,DE0 6 H2,urban central H2 CHP,,573.61749,8085.30739
Link,DE0 7 H2,H2 CCGT,,0.52958,0.01358
Link,DE0 7 H2,H2 OCGT,,7.86646,0.29219
Link,DE0 7 H2,H2 pipeline (Kernnetz),,31963.33333,31963.33333
Link,DE0 7 H2,urban central H2 CHP,,3.41177,534.25989
Store,DE0 0 EV battery,EV battery,,70482.00073,109079.23779
Store,DE0 1 EV battery,EV battery,,73574.11832,113864.65572
Store,DE0 1 co2 sequestered,co2 sequestered,,3482159.96259,28658613.96061
Store,DE0 2 EV battery,EV battery,,70867.10424,109675.23104
Store,DE0 2 co2 sequestered,co2 sequestered,,16517599.79602,51341369.27834
Store,DE0 3 EV battery,EV battery,,87213.14406,134972.66224
Store,DE0 4 EV battery,EV battery,,132695.77187,205362.41173
Store,DE0 5 EV battery,EV battery,,53040.90536,82087.07852
Store,DE0 6 EV battery,EV battery,,97209.8967,150443.82009
Store,DE0 7 EV battery,EV battery,,64875.50873,100402.52787
Link,DE0 3,DC,,,0.0153
